# kF r, W(r)
1.364490778103358473e-09,1.432725911665666790e+05
1.371421788120703673e-09,1.416854060623601836e+05
1.378388004605275345e-09,-8.854481312822125619e+04
1.385389606390360027e-09,-1.650430436422925559e+05
1.392426773217654004e-09,3.808599100674555666e+04
1.399499685741845475e-09,1.770014503604399797e+05
1.406608525535274272e-09,1.717913333107795552e+04
1.413753475092588058e-09,-1.655503012008898368e+05
1.420934717835425200e-09,-5.635058005285120453e+04
1.428152438117126395e-09,1.522663297213568003e+05
1.435406821227464694e-09,9.419841172743300558e+04
1.442698053397404474e-09,-1.253762220991499926e+05
1.450026321803879654e-09,-1.140714606393866852e+05
1.457391814574595475e-09,1.054400643660830829e+05
1.464794720792880121e-09,1.340020625164507364e+05
1.472235230502503459e-09,-7.850069633934665762e+04
1.479713534712580153e-09,-1.388248397680128692e+05
1.487229825402466369e-09,6.322431846551331546e+04
1.494784295526688939e-09,1.473688729696705705e+05
1.502377139019897902e-09,-4.366369345112746669e+04
1.510008550801845924e-09,-1.441269036941113591e+05
1.517678726782391291e-09,3.730798209037829656e+04
1.525387863866528825e-09,1.475175010662158893e+05
1.533136159959436715e-09,-2.712703170220599350e+04
1.540923813971582915e-09,-1.410358718807154219e+05
1.548751025823793275e-09,3.023951360425731400e+04
1.556617996452410465e-09,1.423836011864649190e+05
1.564524927814444200e-09,-2.915169528967104270e+04
1.572472022892756845e-09,-1.339966473820527317e+05
1.580459485701273612e-09,4.094457485183094104e+04
1.588487521290220683e-09,1.329017796043666895e+05
1.596556335751388355e-09,-4.773888099862402305e+04
1.604666136223415481e-09,-1.206170369670704094e+05
1.612817130897134506e-09,6.637336810947397316e+04
1.621009529020873696e-09,1.137132796243636985e+05
1.629243540905858829e-09,-7.817222123461004230e+04
1.637519377931602283e-09,-9.319251147962179675e+04
1.645837252551331818e-09,9.914482151286293811e+04
1.654197378297442732e-09,7.582823565303448413e+04
1.662599969786981655e-09,-1.092241783262905228e+05
1.671045242727154330e-09,-4.317186499237713724e+04
1.679533413920863588e-09,1.231705840137529449e+05
1.688064701272268415e-09,1.370849234071697538e+04
1.696639323792405680e-09,-1.196463424086006125e+05
